Borough_BORO,ZIPCODE,CUISINE,ACT.CODE,VIOLCODE,SCORE,CURRENTGRADE_current
Borough_Bronx,10463,American,F_action,10E,81,Z_current
Borough_Bronx,10451,Pizza,D_action,10I,12,A_current
Borough_Queens,11370,Spanish,U_action,02B,16,B_current
Borough_Bronx,10451,Sandwiches,U_action,04L,23,B_current
Borough_Bronx,10451,Sandwiches,U_action,04N,23,B_current
Borough_Bronx,10451,Sandwiches,U_action,08A,23,B_current
Borough_Manhattan,10033,Chinese/Japanese,F_action,10B,40,B_current
Borough_Brooklyn,11223,Italian,F_action,10F,33,Z_current
Borough_Queens,11368,Italian,U_action,08A,13,A_current
Borough_Bronx,10472,---,U_action,04N,17,B_current
Borough_Manhattan,10001,Chinese,O_action,08C,5,Z_current
Borough_Brooklyn,11205,Sandwiches,D_action,02G,11,A_current
Borough_Queens,11372,Chinese,F_action,04L,54,Z_current
Borough_Brooklyn,11201,Chinese,U_action,10F,20,B_current
Borough_Manhattan,10033,Chinese/Japanese,F_action,02H,40,B_current
Borough_Manhattan,10033,Chinese/Japanese,F_action,06F,40,B_current
Borough_Queens,11385,Pizza/Italian,D_action,10B,11,A_current
Borough_5,10301,Pizza,D_action,10A,12,A_current
Borough_Manhattan,10033,Chinese/Japanese,F_action,08A,40,B_current
Borough_Manhattan,10029,American,D_action,10A,9,A_current
Borough_Manhattan,10002,Asian,F_action,05D,30,Z_current
Borough_Manhattan,,American,D_action,08A,10,A_current
Borough_Brooklyn,11232,Chinese,D_action,10F,6,A_current
Borough_Manhattan,10029,American,D_action,06A,9,A_current
Borough_Queens,11385,Pizza/Italian,D_action,04N,11,A_current
Borough_Manhattan,10011,American,D_action,04A,13,A_current
Borough_Manhattan,10002,Asian,F_action,08A,30,Z_current
Borough_Manhattan,10004,American,U_action,10B,8,A_current
Borough_Brooklyn,11203,Caribbean,F_action,02G,30,C_current
Borough_Brooklyn,11203,Caribbean,F_action,10H,30,C_current
Borough_Queens,11375,American,U_action,02G,14,B_current
Borough_Manhattan,10029,American,D_action,10F,9,A_current
Borough_Manhattan,,American,D_action,04N,10,A_current
Borough_Brooklyn,11211,Mexican,U_action,10F,27,Z_current
Borough_Queens,11375,American,U_action,04H,14,B_current
Borough_Brooklyn,11223,Jewish/Kosher,F_action,02G,34,Z_current
Borough_Brooklyn,11223,Jewish/Kosher,F_action,06D,34,Z_current
Borough_Manhattan,10019,Mexican,D_action,10F,12,A_current
Borough_Brooklyn,11211,Mexican,U_action,08A,27,Z_current
Borough_Brooklyn,11223,Jewish/Kosher,F_action,10B,34,Z_current
Borough_Brooklyn,11223,Jewish/Kosher,F_action,99B,34,Z_current
Borough_Manhattan,10014,Italian,D_action,06A,13,A_current
Borough_Manhattan,10128,African,U_action,08A,13,A_current
Borough_Brooklyn,11211,Mexican,U_action,02G,19,B_current
Borough_Brooklyn,11211,American,F_action,02G,38,Z_current
Borough_Brooklyn,11211,Mexican,U_action,10F,19,B_current
Borough_Queens,11366,Jewish/Kosher,U_action,02H,26,Z_current
Borough_Manhattan,10024,Thai,F_action,04L,54,Z_current
Borough_Bronx,10463,American,F_action,04A,81,Z_current
Borough_Bronx,10463,American,F_action,04K,81,Z_current
Borough_Bronx,10463,American,F_action,06A,81,Z_current
Borough_Brooklyn,11211,Mexican,U_action,04N,27,Z_current
Borough_Brooklyn,11223,Italian,F_action,02G,33,Z_current
Borough_Brooklyn,11211,American,F_action,10B,38,Z_current
Borough_Queens,11354,Chinese,D_action,10F,2,A_current
Borough_Brooklyn,11237,Chicken,U_action,04N,21,B_current
Borough_5,10306,American,D_action,06A,9,A_current
Borough_Queens,11373,Mexican,U_action,04L,26,Z_current
Borough_Brooklyn,11211,American,F_action,04N,38,Z_current
Borough_Manhattan,10011,Continental,U_action,06F,5,A_current
Borough_Manhattan,10011,Thai,U_action,10H,16,Z_current
Borough_Brooklyn,11211,Pizza/Italian,U_action,08A,19,B_current
Borough_Brooklyn,11211,Pizza/Italian,U_action,10B,19,B_current
Borough_Manhattan,10024,Thai,F_action,06C,54,Z_current
Borough_Manhattan,10024,Spanish,F_action,08A,34,Z_current
Borough_Bronx,10463,American,F_action,02G,81,Z_current
Borough_Brooklyn,11211,Pizza/Italian,U_action,02G,19,B_current
Borough_Brooklyn,11211,Pizza/Italian,U_action,06D,19,B_current
Borough_Manhattan,10024,Thai,F_action,06E,54,Z_current
Borough_Manhattan,10024,Thai,F_action,08A,54,Z_current
Borough_Bronx,10463,American,F_action,08A,81,Z_current
Borough_5,10306,American,D_action,10B,9,A_current
Borough_Brooklyn,11211,American,F_action,04H,38,Z_current
Borough_Brooklyn,11211,American,F_action,08A,38,Z_current
Borough_Bronx,10451,Pizza,D_action,10H,12,A_current
Borough_Queens,11370,Spanish,U_action,02G,16,B_current
Borough_Brooklyn,11223,Italian,F_action,04H,33,Z_current
Borough_Brooklyn,11237,Chicken,U_action,08A,21,B_current
Borough_Manhattan,10011,Thai,U_action,10F,16,Z_current
Borough_Bronx,10451,American,D_action,04H,11,A_current
Borough_Brooklyn,11223,Russian,F_action,02G,43,Z_current
Borough_Brooklyn,11223,Russian,F_action,04A,43,Z_current
Borough_Brooklyn,11223,Russian,F_action,06D,43,Z_current
Borough_Queens,11373,Mexican,U_action,10E,26,Z_current
Borough_Manhattan,10025,Pizza,U_action,02G,17,B_current
Borough_Manhattan,10024,Spanish,F_action,02G,34,Z_current
Borough_Manhattan,10024,Spanish,F_action,06D,34,Z_current
Borough_Queens,11385,Spanish,D_action,06E,12,A_current
Borough_Queens,11354,Chinese,U_action,06E,16,B_current
Borough_Queens,11373,Mexican,U_action,06F,26,Z_current
Borough_Manhattan,10024,Thai,F_action,10F,54,Z_current
Borough_Bronx,10463,American,F_action,02B,81,Z_current
Borough_Bronx,10463,American,F_action,04N,81,Z_current
Borough_Bronx,10463,American,F_action,10A,81,Z_current
Borough_Brooklyn,11201,Chinese,U_action,10D,20,B_current
Borough_Brooklyn,11223,Italian,F_action,04A,33,Z_current
Borough_Manhattan,10011,Thai,U_action,03C,16,Z_current
Borough_Brooklyn,11237,Chicken,U_action,10B,21,B_current
Borough_Brooklyn,11209,Armenian,D_action,10B,7,A_current
Borough_Bronx,10451,Pizza,D_action,10A,12,A_current
Borough_Brooklyn,11223,Russian,F_action,06C,43,Z_current
Borough_Manhattan,10001,Chinese,O_action,10I,5,Z_current
Borough_Queens,11385,Spanish,D_action,06A,12,A_current
Borough_Bronx,10467,Chinese,D_action,02B,7,A_current
Borough_Brooklyn,11211,Pizza/Italian,U_action,04L,19,B_current
Borough_Manhattan,10036,American,D_action,10F,2,A_current
Borough_Bronx,10463,American,F_action,02H,81,Z_current
Borough_Bronx,10463,American,F_action,04M,81,Z_current
Borough_Bronx,10451,Sandwiches,U_action,06D,23,B_current
Borough_Bronx,10451,Sandwiches,U_action,10H,23,B_current
Borough_Queens,11357,Other,D_action,09B,9,A_current
Borough_Brooklyn,11237,Chicken,U_action,06D,21,B_current
Borough_Brooklyn,11201,Chinese,U_action,06C,20,B_current
Borough_Brooklyn,11201,Chinese,U_action,10B,20,B_current
Borough_Brooklyn,11209,Armenian,D_action,10F,7,A_current
Borough_Manhattan,10001,Pizza,D_action,06C,12,A_current
Borough_Brooklyn,11213,American,U_action,04N,15,Z_current
Borough_Brooklyn,11213,American,U_action,08A,15,Z_current
Borough_Manhattan,10004,American,U_action,02G,12,A_current
Borough_Manhattan,10025,Indian,F_action,10F,41,Z_current
Borough_Queens,11358,Greek,F_action,04N,27,B_current
Borough_Queens,11358,Greek,F_action,08A,27,B_current
Borough_Manhattan,10011,American,D_action,10F,3,A_current
Borough_Queens,11379,Bakery,D_action,10F,9,A_current
Borough_Manhattan,10009,American,F_action,02G,78,Z_current
Borough_Manhattan,10009,American,F_action,04A,78,Z_current
Borough_Manhattan,10017,Irish,U_action,02G,24,Z_current
Borough_Manhattan,10017,Irish,U_action,99B,24,Z_current
Borough_Manhattan,10014,Japanese,U_action,08A,17,A_current
Borough_Brooklyn,11232,American,F_action,04N,44,C_current
Borough_Brooklyn,11232,American,F_action,06D,44,C_current
Borough_Brooklyn,11232,American,F_action,08A,44,C_current
Borough_Brooklyn,11201,American,F_action,05H,40,Z_current
Borough_Bronx,10473,Café/Coffee/Tea,D_action,06D,13,A_current
Borough_Brooklyn,11232,Chinese,D_action,06D,12,A_current
Borough_Manhattan,10001,Indian,U_action,06E,20,B_current
Borough_Manhattan,10016,American,U_action,10F,8,A_current
Borough_Brooklyn,11212,Seafood,U_action,04N,25,Z_current
Borough_Brooklyn,11212,Seafood,U_action,08A,25,Z_current
Borough_Brooklyn,11204,Bakery,U_action,02B,24,B_current
Borough_Queens,11427,Chicken,D_action,10F,4,A_current
Borough_Queens,11418,American,U_action,10F,12,A_current
Borough_Queens,11377,Café/Coffee/Tea,D_action,02G,12,A_current
Borough_Queens,11370,Pizza/Italian,F_action,02B,34,Z_current
Borough_Queens,11370,Pizza/Italian,F_action,04A,34,Z_current
Borough_Queens,11370,Pizza/Italian,F_action,10B,34,Z_current
Borough_Queens,11415,Donuts,D_action,10F,11,A_current
Borough_Bronx,10451,Chinese,F_action,04D,53,Z_current
Borough_Queens,11434,Chicken,U_action,06C,15,B_current
Borough_Manhattan,10003,American,U_action,08A,20,B_current
Borough_Bronx,10462,Chicken,U_action,04M,10,A_current
Borough_Queens,11379,Chinese/Japanese,G_action,02B,26,A_current
Borough_Queens,11379,Chinese/Japanese,G_action,08A,26,A_current
Borough_5,10306,Bagels/Pretzels,D_action,10F,5,A_current
Borough_Bronx,10461,American,D_action,06C,10,A_current
Borough_Manhattan,10033,---,O_action,04L,10,C_current
Borough_Manhattan,10017,Japanese,O_action,10B,5,Z_current
Borough_Manhattan,10001,Delicatessen,F_action,02B,15,B_current
Borough_Manhattan,10023,Vegetarian,D_action,06D,7,A_current
Borough_Manhattan,10006,Pizza,U_action,02B,27,B_current
Borough_Manhattan,10012,Italian,U_action,08A,24,Z_current
Borough_5,10314,Sandwiches,D_action,02B,7,A_current
Borough_Bronx,10458,Pizza,D_action,10J,7,A_current
Borough_Queens,11357,American,D_action,06E,8,A_current
Borough_Queens,11379,Bakery,D_action,04K,12,A_current
Borough_Queens,11379,Bakery,D_action,08A,12,A_current
Borough_Manhattan,10001,Jewish/Kosher,D_action,10B,10,A_current
Borough_Brooklyn,11231,Pizza,F_action,02G,29,Z_current
Borough_Queens,11365,---,F_action,06F,31,C_current
Borough_Queens,11372,Chinese,F_action,05D,54,Z_current
Borough_Brooklyn,11205,Sandwiches,D_action,10F,11,A_current
Borough_Manhattan,10033,Chinese/Japanese,F_action,06C,40,B_current
Borough_Manhattan,10033,Chinese/Japanese,F_action,10F,40,B_current
Borough_Brooklyn,11232,Chinese,D_action,10B,6,A_current
Borough_Manhattan,10011,American,D_action,10F,13,A_current
Borough_Brooklyn,11203,Caribbean,F_action,02B,30,C_current
Borough_Manhattan,10128,African,U_action,02G,13,A_current
Borough_Queens,11422,Caribbean,D_action,06F,12,A_current
Borough_Queens,11366,Jewish/Kosher,U_action,04H,26,Z_current
Borough_Queens,11354,Chinese,U_action,04M,16,B_current
Borough_Brooklyn,11211,American,F_action,04L,38,Z_current
Borough_Brooklyn,11211,American,F_action,10F,38,Z_current
Borough_Manhattan,10024,Spanish,F_action,04L,34,Z_current
Borough_Manhattan,10024,Thai,F_action,02B,54,Z_current
Borough_Manhattan,10024,Thai,F_action,99B,54,Z_current
Borough_Bronx,10463,American,F_action,10F,81,Z_current
Borough_Brooklyn,11211,American,D_action,06C,13,A_current
Borough_Brooklyn,11223,Italian,F_action,06D,33,Z_current
Borough_Bronx,10451,American,D_action,10F,11,A_current
Borough_Queens,11373,Mexican,U_action,10H,26,Z_current
Borough_Brooklyn,11201,Chinese,U_action,02B,20,B_current
Borough_Bronx,10451,Pizza,D_action,06E,12,A_current
Borough_Manhattan,10012,Spanish,F_action,10B,14,B_current
Borough_Manhattan,10019,French,F_action,04L,42,A_current
Borough_Manhattan,10019,French,F_action,08A,42,A_current
Borough_Manhattan,10012,Spanish,F_action,02G,14,B_current
Borough_Manhattan,10019,French,F_action,02G,42,A_current
Borough_Manhattan,10019,French,F_action,99B,42,A_current
Borough_Manhattan,10019,French,F_action,04J,42,A_current
Borough_Manhattan,10019,French,F_action,10F,42,A_current
Borough_Queens,11414,Pizza,D_action,10F,12,A_current
Borough_Queens,11378,American,F_action,02G,21,B_current
Borough_Manhattan,10019,French,F_action,10J,42,A_current
Borough_Queens,11378,American,F_action,10A,21,B_current
Borough_Queens,11378,American,F_action,10B,21,B_current
Borough_Manhattan,10019,French,F_action,06D,42,A_current
Borough_Queens,11378,American,F_action,04N,21,B_current
Borough_Queens,11378,American,F_action,10F,21,B_current
Borough_Manhattan,10023,Italian,D_action,04L,9,A_current
Borough_Brooklyn,11201,Chinese,U_action,10F,9,A_current
Borough_Manhattan,10023,Italian,D_action,08A,9,A_current
Borough_Bronx,10458,American,D_action,06A,5,A_current
Borough_Brooklyn,11211,---,U_action,10B,15,B_current
Borough_Brooklyn,11211,---,U_action,06D,15,B_current
Borough_Brooklyn,11211,---,U_action,04L,15,B_current
Borough_Brooklyn,11201,Pizza,U_action,04L,27,Z_current
Borough_Brooklyn,11201,Pizza,U_action,04N,27,Z_current
Borough_Brooklyn,11201,Pizza,U_action,08A,27,Z_current
Borough_Brooklyn,11201,Pizza,U_action,06C,27,Z_current
Borough_Queens,11367,Jewish/Kosher,P_action,06D,15,A_current
Borough_Queens,11367,Jewish/Kosher,P_action,06E,15,A_current
Borough_Manhattan,10014,American,D_action,06E,12,A_current
Borough_Brooklyn,11211,Italian,U_action,02G,18,B_current
Borough_Brooklyn,11211,Italian,U_action,10B,18,B_current
Borough_Brooklyn,11201,Pizza,U_action,06D,27,Z_current
Borough_Brooklyn,11201,Pizza,U_action,10J,27,Z_current
Borough_Manhattan,10007,Hamburgers,D_action,10B,2,A_current
Borough_Brooklyn,11211,Italian,U_action,04L,18,B_current
Borough_Brooklyn,11211,Italian,U_action,10J,18,B_current
Borough_Queens,11420,Pizza,D_action,04J,8,A_current
Borough_Queens,11361,Hamburgers,F_action,02G,18,B_current
Borough_Queens,11361,Hamburgers,F_action,04N,18,B_current
Borough_Queens,11361,Hamburgers,F_action,08A,18,B_current
Borough_Queens,11377,Bakery,U_action,04N,10,A_current
Borough_Queens,11377,Bakery,U_action,08A,10,A_current
Borough_Bronx,10467,Pizza,U_action,04L,22,B_current
Borough_Bronx,10467,Pizza,U_action,09C,22,B_current
Borough_Bronx,10467,Pizza,U_action,08A,22,B_current
Borough_Manhattan,10021,Delicatessen,D_action,06E,6,A_current
Borough_Manhattan,10011,American,O_action,10F,5,B_current
Borough_Bronx,10467,Pizza,U_action,04N,22,B_current
Borough_Bronx,10467,Pizza,U_action,02B,22,B_current
Borough_Manhattan,10024,American,D_action,06C,11,A_current
Borough_Manhattan,10024,American,D_action,10F,11,A_current
Borough_Bronx,10458,Chinese,D_action,10F,5,A_current
Borough_Queens,11357,Pizza,U_action,08A,13,A_current
Borough_Queens,11412,Chinese,U_action,04L,19,B_current
Borough_Queens,11412,Chinese,U_action,10F,19,B_current
Borough_Queens,11412,Chinese,U_action,02B,19,B_current
Borough_Queens,11412,Chinese,U_action,04M,19,B_current
Borough_Queens,11357,Pizza,U_action,04N,13,A_current
Borough_Queens,11357,Pizza,U_action,06B,13,A_current
Borough_Queens,11372,American,U_action,06E,26,Z_current
Borough_Queens,11372,American,U_action,10E,26,Z_current
Borough_Bronx,10469,Chinese,F_action,04M,25,B_current
Borough_Bronx,10469,Chinese,F_action,06B,25,B_current
Borough_Bronx,10469,Chinese,F_action,10F,25,B_current
Borough_Queens,11372,American,U_action,02G,26,Z_current
Borough_5,10308,Spanish,U_action,09B,21,B_current
Borough_5,10308,Spanish,U_action,06A,21,B_current
Borough_Queens,11372,American,U_action,06D,26,Z_current
Borough_Manhattan,10007,American,D_action,02G,13,A_current
Borough_Queens,11372,American,U_action,10B,26,Z_current
Borough_Bronx,10469,Chinese,F_action,06F,25,B_current
Borough_Bronx,10469,Chinese,F_action,08A,25,B_current
Borough_Brooklyn,11201,American,D_action,06C,13,A_current
Borough_Manhattan,10036,American,D_action,10F,9,A_current
Borough_Manhattan,10036,American,D_action,10H,9,A_current
Borough_Brooklyn,11201,American,D_action,02G,13,A_current
Borough_5,10308,Spanish,U_action,04L,21,B_current
Borough_5,10308,Spanish,U_action,06D,21,B_current
Borough_5,10308,Spanish,U_action,08C,21,B_current
Borough_Manhattan,10024,French,U_action,04L,19,B_current
Borough_Manhattan,10024,French,U_action,06C,19,B_current
Borough_Manhattan,10011,Italian,D_action,10B,2,A_current
Borough_Manhattan,10024,French,U_action,10B,19,B_current
Borough_Brooklyn,11231,American,U_action,02B,27,Z_current
Borough_Manhattan,10014,Mediterranean,D_action,08C,2,A_current
Borough_Brooklyn,11231,American,U_action,02G,27,Z_current
Borough_Brooklyn,11231,American,U_action,04A,27,Z_current
Borough_Bronx,10467,Caribbean,D_action,10B,9,A_current
Borough_Manhattan,10021,American,F_action,02B,22,B_current
Borough_Manhattan,10021,American,F_action,02G,22,B_current
Borough_Manhattan,10021,American,F_action,04N,22,B_current
Borough_5,10314,Sandwiches,D_action,02B,10,A_current
Borough_Manhattan,10019,American,U_action,04L,10,A_current
Borough_Manhattan,10011,American,U_action,04H,25,Z_current
Borough_Manhattan,10011,American,U_action,06C,25,Z_current
Borough_Manhattan,10019,American,U_action,04N,10,A_current
Borough_Manhattan,10019,American,U_action,10F,10,A_current
Borough_Brooklyn,11214,---,D_action,10F,2,A_current
Borough_Manhattan,10011,American,U_action,10B,25,Z_current
Borough_Manhattan,10011,American,U_action,06E,25,Z_current
Borough_Manhattan,10003,Japanese,D_action,06E,7,A_current
Borough_Manhattan,10011,American,U_action,10F,25,Z_current
Borough_Bronx,10468,Pizza,U_action,04L,21,Z_current
Borough_Bronx,10468,Pizza,U_action,08A,21,Z_current
Borough_Bronx,10468,Pizza,U_action,02B,21,Z_current
Borough_Queens,11435,---,D_action,06C,11,A_current
Borough_Queens,11435,---,D_action,10F,11,A_current
Borough_Manhattan,10001,Chicken,D_action,10B,2,A_current
Borough_Manhattan,10011,American,D_action,06D,7,A_current
Borough_Manhattan,10002,Asian,D_action,09A,8,A_current
Borough_Manhattan,10012,Greek,P_action,08C,15,A_current
Borough_Manhattan,10014,American,D_action,06D,8,A_current
Borough_Manhattan,10005,American,D_action,06C,8,A_current
Borough_Brooklyn,11201,SoulFood,O_action,10F,2,A_current
Borough_Manhattan,10002,Asian,D_action,06E,8,A_current
Borough_Manhattan,10014,American,D_action,10F,8,A_current
Borough_Queens,11368,Sandwiches,D_action,10F,2,A_current
Borough_Bronx,10466,Chinese,U_action,10B,6,A_current
Borough_Manhattan,10005,American,D_action,10F,8,A_current
Borough_Manhattan,10014,Mexican,D_action,06D,12,A_current
Borough_Manhattan,10014,Mexican,D_action,04H,12,A_current
Borough_Brooklyn,11201,Japanese,D_action,10F,4,A_current
Borough_Manhattan,10002,American,F_action,04A,19,B_current
Borough_Manhattan,10039,Caribbean,U_action,08A,15,B_current
Borough_Manhattan,10029,American,U_action,08A,24,Z_current
Borough_Brooklyn,11231,Pizza,U_action,03C,7,A_current
Borough_5,10306,Italian,F_action,10B,56,A_current
Borough_Manhattan,10002,American,F_action,10H,19,B_current
Borough_Brooklyn,11201,Japanese,D_action,10B,4,A_current
Borough_5,10306,Italian,F_action,04J,56,A_current
Borough_5,10306,Italian,F_action,08A,56,A_current
Borough_Manhattan,10014,American,D_action,06E,6,A_current
Borough_Manhattan,10002,American,F_action,06C,19,B_current
Borough_Manhattan,10002,American,F_action,10I,19,B_current
Borough_Manhattan,10029,American,U_action,04H,24,Z_current
Borough_Manhattan,10039,Caribbean,U_action,10B,15,B_current
Borough_Manhattan,10039,Caribbean,U_action,09B,15,B_current
Borough_Manhattan,10029,American,U_action,08C,24,Z_current
Borough_Manhattan,10029,American,U_action,10B,24,Z_current
Borough_Manhattan,10029,American,U_action,04M,24,Z_current
Borough_5,10306,Italian,F_action,04C,56,A_current
Borough_5,10306,Italian,F_action,06C,56,A_current
